id,current_pos,corrected_direction,prev_target_pos,target_pos,speed_vector
2273,[1.00556651 0.99487171],[-0.03714744 -0.03190983],"[-0.031909831651514106, 0.03714743588878555]","[-0.0, 0.0]",[1. 1.],0.02848958969116211
2274,[1.00556651 0.99487171],[-0.03715442 -0.03190285],"[-0.03190284808598788, 0.03715441945431178]","[-0.0, 0.0]",[1. 1.],0.026744842529296875
2275,[1.00556651 0.99487171],[-0.03716196 -0.03189531],"[-0.03189530696079781, 0.03716196057950185]","[-0.0, 0.0]",[1. 1.],0.02888011932373047
2276,[1.00551642 0.99487171],[-0.03715775 -0.03190074],"[-0.031900743159315, 0.03715774746344992]","[-0.001, 0.0]",[1. 1.],0.02831721305847168
2277,[1.00551642 0.99487171],[-0.03716455 -0.03189394],"[-0.031893944057578325, 0.0371645465651866]","[-0.001, 0.0]",[1. 1.],0.026160478591918945
2278,[1.005216   0.99482164],[-0.03711325 -0.03195135],"[-0.03195135391884079, 0.037113249493690915]","[-0.006, -0.001]",[1. 1.],0.02578258514404297
2279,[1.005216   0.99482164],[-0.03712048 -0.03194412],"[-0.03194412455822563, 0.037120478854306076]","[-0.006, -0.001]",[1. 1.],0.02848339080810547
2280,[1.00426804 0.99422293],[-0.03704629 -0.03202684],"[-0.03202683741292226, 0.037046290512219505]","[-0.019, -0.012]",[1. 1.],0.026576995849609375
2281,[1.00426804 0.99422293],[-0.03705256 -0.03202057],"[-0.03202056854770377, 0.037052559377437996]","[-0.019, -0.012]",[1. 1.],0.025554656982421875
2282,[1.00297182 0.99312613],[-0.03701269 -0.03206529],"[-0.03206528849312952, 0.03701268726228246]","[-0.026, -0.022]",[1. 1.],0.025913000106811523
2283,[1.00297182 0.99312613],[-0.03701965 -0.03205833],"[-0.03205832727103456, 0.03701964848437742]","[-0.026, -0.022]",[1. 1.],0.028949737548828125
2284,[1.00172206 0.99207633],[-0.03697967 -0.03210315],"[-0.032103146259599535, 0.036979673149520206]","[-0.025, -0.021]",[1. 1.],0.026607036590576172
2285,[1.00172206 0.99207633],[-0.03698587 -0.03209695],"[-0.03209695290203964, 0.0369858665070801]","[-0.025, -0.021]",[1. 1.],0.026288509368896484
2286,[1.00057473 0.99117842],[-0.03693418 -0.03215468],"[-0.03215468294021989, 0.03693417764698369]","[-0.023, -0.018]",[1. 1.],0.026148557662963867
2287,[1.00057473 0.99117842],[-0.03694096 -0.0321479 ],"[-0.032147897653932375, 0.036940962933271204]","[-0.023, -0.018]",[1. 1.],0.029562950134277344
2288,[0.99927545 0.990129  ],[-0.03688932 -0.03220556],"[-0.03220556351383659, 0.036889324138058774]","[-0.026, -0.021]",[1. 1.],0.027642488479614258
2289,[0.99822009 0.9891239 ],[-0.03688342 -0.03221261],"[-0.032212610391978744, 0.03688342218375858]","[-0.021, -0.02]",[1. 1.],0.025937795639038086
2290,[0.99822009 0.9891239 ],[-0.03688921 -0.03220682],"[-0.03220681930713863, 0.03688921326859869]","[-0.021, -0.02]",[1. 1.],0.026061058044433594
2291,[0.99721997 0.98812378],[-0.03689529 -0.03220064],"[-0.032200643849643856, 0.03689529435565381]","[-0.02, -0.02]",[1. 1.],0.027592897415161133
2292,[0.99721997 0.98812378],[-0.03690138 -0.03219456],"[-0.03219455868382629, 0.03690137952147137]","[-0.02, -0.02]",[1. 1.],0.027384519577026367
2293,[0.99602538 0.98697896],[-0.03689588 -0.03220114],"[-0.03220114437828052, 0.03689588187928043]","[-0.024, -0.023]",[1. 1.],0.027515888214111328
2294,[0.99602538 0.98697896],[-0.03690174 -0.03219529],"[-0.03219528763326473, 0.03690173862429622]","[-0.024, -0.023]",[1. 1.],0.026501178741455078
2295,[0.99477449 0.98582814],[-0.03688489 -0.03221443],"[-0.03221443002427529, 0.0368848899717682]","[-0.025, -0.023]",[1. 1.],0.029163599014282227
2296,[0.99477449 0.98582814],[-0.03689107 -0.03220825],"[-0.032208253203718375, 0.036891066792325115]","[-0.025, -0.023]",[1. 1.],0.028261184692382812
2297,[0.99352717 0.98468061],[-0.03687369 -0.03222789],"[-0.03222789286227132, 0.03687369454923439]","[-0.025, -0.023]",[1. 1.],0.026816368103027344
2298,[0.99352717 0.98468061],[-0.03687954 -0.03222204],"[-0.03222204449724169, 0.03687954291426402]","[-0.025, -0.023]",[1. 1.],0.027059316635131836
2299,[0.99217914 0.9833825 ],[-0.03687431 -0.03222828],"[-0.032228281654257326, 0.036874314200653]","[-0.027, -0.026]",[1. 1.],0.029923439025878906
2300,[0.99077346 0.98202702],[-0.03686849 -0.03223508],"[-0.03223508135143033, 0.036868494720924364]","[-0.028, -0.027]",[1. 1.],0.02771735191345215
2301,[0.99077346 0.98202702],[-0.03687439 -0.03222918],"[-0.03222918173268538, 0.03687439433966931]","[-0.028, -0.027]",[1. 1.],0.027608156204223633
2302,[0.98927901 0.98063221],[-0.03685687 -0.03224885],"[-0.03224885475591074, 0.03685686952471432]","[-0.03, -0.028]",[1. 1.],0.02684307098388672
2303,[0.98927901 0.98063221],[-0.03686329 -0.03224243],"[-0.03224243354371809, 0.036863290736906966]","[-0.03, -0.028]",[1. 1.],0.030394315719604492
2304,[0.98777841 0.97933169],[-0.03682254 -0.03228776],"[-0.032287763475645076, 0.036822544631796614]","[-0.03, -0.026]",[1. 1.],0.027601003646850586
2305,[0.98777841 0.97933169],[-0.03682818 -0.03228213],"[-0.03228212588696506, 0.03682818222047663]","[-0.03, -0.026]",[1. 1.],0.027315378189086914
2306,[0.98603203 0.97803437],[-0.03672986 -0.03239106],"[-0.032391057575516115, 0.03672986210222911]","[-0.035, -0.026]",[1. 1.],0.02951645851135254
2307,[0.98438161 0.97653399],[-0.03670095 -0.03242323],"[-0.03242322559819226, 0.03670095230810286]","[-0.033, -0.03]",[1. 1.],0.03142356872558594
2308,[0.98438161 0.97653399],[-0.03670599 -0.03241819],"[-0.03241818577480928, 0.036705992131485836]","[-0.033, -0.03]",[1. 1.],0.026278018951416016
2309,[0.98293076 0.97513317],[-0.03669913 -0.03242587],"[-0.03242587374310206, 0.03669912755604436]","[-0.029, -0.028]",[1. 1.],0.025844097137451172
2310,[0.98293076 0.97513317],[-0.03670403 -0.03242097],"[-0.03242096835451222, 0.0367040329446342]","[-0.029, -0.028]",[1. 1.],0.025740861892700195
2311,[0.98138137 0.97363376],[-0.03669753 -0.03242823],"[-0.03242823450737339, 0.03669753030232762]","[-0.031, -0.03]",[1. 1.],0.02802753448486328
2312,[0.98138137 0.97363376],[-0.03670236 -0.0324234 ],"[-0.032423404567942446, 0.03670236024175856]","[-0.031, -0.03]",[1. 1.],0.02550816535949707
2313,[0.97968507 0.97198736],[-0.03669568 -0.03243077],"[-0.032430765752530594, 0.0366956793160835]","[-0.034, -0.033]",[1. 1.],0.027380943298339844
2314,[0.97968507 0.97198736],[-0.03670055 -0.03242589],"[-0.03242589191747018, 0.036700553151143914]","[-0.034, -0.033]",[1. 1.],0.02590656280517578
2315,[0.97808566 0.97038795],[-0.03670561 -0.03242028],"[-0.03242028251430432, 0.0367056105227574]","[-0.032, -0.032]",[1. 1.],0.028440237045288086
2316,[0.97808566 0.97038795],[-0.03671076 -0.03241513],"[-0.0324151323749112, 0.036710760662150524]","[-0.032, -0.032]",[1. 1.],0.027375459671020508
2317,[0.97658727 0.96888956],[-0.03671553 -0.03240982],"[-0.032409818324449224, 0.03671552545928461]","[-0.03, -0.03]",[1. 1.],0.026877880096435547
2318,[0.97483537 0.96713765],[-0.03672044 -0.03240423],"[-0.032404225652234844, 0.03672043658221666]","[-0.035, -0.035]",[1. 1.],0.028029680252075195
2319,[0.97483537 0.96713765],[-0.03672595 -0.03239871],"[-0.032398707497301, 0.036725954737150505]","[-0.035, -0.035]",[1. 1.],0.02933216094970703
2320,[0.97268658 0.96578841],[-0.03654501 -0.03259847],"[-0.03259846825130252, 0.03654501417695078]","[-0.043, -0.027]",[1. 1.],0.02678823471069336
2321,[0.97268658 0.96578841],[-0.03654935 -0.03259413],"[-0.03259413262563676, 0.03654934980261654]","[-0.043, -0.027]",[1. 1.],0.025710582733154297
2322,[0.97043806 0.96478907],[-0.03626326 -0.03291005],"[-0.032910053462765224, 0.036263263461631515]","[-0.045, -0.02]",[1. 1.],0.026396512985229492
2323,[0.97043806 0.96478907],[-0.03626741 -0.0329059 ],"[-0.032905903171035374, 0.036267413753361365]","[-0.045, -0.02]",[1. 1.],0.030040979385375977
2324,[0.96818956 0.9638397 ],[-0.03596866 -0.0332357 ],"[-0.03323570278158992, 0.03596865920648818]","[-0.045, -0.019]",[1. 1.],0.026627540588378906
2325,[0.96818956 0.9638397 ],[-0.03597155 -0.03323281],"[-0.03323280903440644, 0.03597155295367166]","[-0.045, -0.019]",[1. 1.],0.027189254760742188
2326,[0.96634232 0.96239187],[-0.03694549 -0.03432107],"[-0.03432106663782483, 0.036945486344164724]","[-0.037, -0.029]",[1. 1.],0.026807546615600586
2327,[0.96634232 0.96239187],[-0.0369486  -0.03431796],"[-0.03431795741412566, 0.036948595567863896]","[-0.037, -0.029]",[1. 1.],0.031236648559570312
2328,[0.96429756 0.9608957 ],[-0.03862941 -0.03615415],"[-0.036154154767546194, 0.03862941250436586]","[-0.041, -0.03]",[1. 1.],0.027199745178222656
2329,[0.96214112 0.95989271],[-0.03993588 -0.03798888],"[-0.03798887611094513, 0.03993587978626342]","[-0.043, -0.02]",[1. 1.],0.026929855346679688
2330,[0.96214112 0.95989271],[-0.0399375  -0.03798726],"[-0.03798725832963515, 0.03993749756757341]","[-0.043, -0.02]",[1. 1.],0.026116371154785156
2331,[0.96054065 0.95829223],[-0.0415771  -0.03954327],"[-0.039543270147516206, 0.041577101843936724]","[-0.032, -0.032]",[1. 1.],0.0280303955078125
2332,[0.96054065 0.95829223],[-0.04157875 -0.03954162],"[-0.039541619815811585, 0.041578752175641345]","[-0.032, -0.032]",[1. 1.],0.025592327117919922
2333,[0.95874261 0.95659409],[-0.04333978 -0.04127131],"[-0.0412713091121704, 0.04333977989529455]","[-0.036, -0.034]",[1. 1.],0.026774883270263672
2334,[0.95874261 0.95659409],[-0.04334145 -0.04126964],"[-0.04126964270953963, 0.043341446297925315]","[-0.036, -0.034]",[1. 1.],0.025927305221557617
2335,[0.95669555 0.95479667],[-0.04523221 -0.04321919],"[-0.04321919498261833, 0.04523221013980525]","[-0.041, -0.036]",[1. 1.],0.027902603149414062
2336,[0.95669555 0.95479667],[-0.04523381 -0.0432176 ],"[-0.04321759753537055, 0.04523380758705303]","[-0.041, -0.036]",[1. 1.],0.0269010066986084
2337,[0.95484591 0.95319698],[-0.04691702 -0.04498184],"[-0.04498184095052613, 0.046917019534654734]","[-0.037, -0.032]",[1. 1.],0.02622246742248535
2338,[0.95484591 0.95319698],[-0.04691846 -0.0449804 ],"[-0.04498039632573759, 0.04691846415944328]","[-0.037, -0.032]",[1. 1.],0.026964187622070312
2339,[0.95294709 0.95149804],[-0.0486885  -0.04680661],"[-0.04680660719437849, 0.04868850007785954]","[-0.038, -0.034]",[1. 1.],0.030146121978759766
2340,[0.95083225 0.94953426],[-0.05071496 -0.04885655],"[-0.048856550564180076, 0.050714958527978984]","[-0.042, -0.039]",[1. 1.],0.027797937393188477
2341,[0.95083225 0.94953426],[-0.0507162 -0.0488553],"[-0.0488553044947137, 0.05071620459744536]","[-0.042, -0.039]",[1. 1.],0.027269601821899414
2342,[0.9487986 0.9475998],[-0.05270086 -0.05083598],"[-0.05083598370350109, 0.05270085848107611]","[-0.041, -0.039]",[1. 1.],0.028419017791748047
2343,[0.9487986 0.9475998],[-0.05270219 -0.05083465],"[-0.05083465155884762, 0.05270219062572958]","[-0.041, -0.039]",[1. 1.],0.030356884002685547
2344,[0.94679776 0.94569901],[-0.05465009 -0.05278595],"[-0.05278594713496015, 0.05465008660390946]","[-0.04, -0.038]",[1. 1.],0.027187585830688477
2345,[0.94679776 0.94569901],[-0.05465122 -0.05278481],"[-0.0527848124404995, 0.054651221298370106]","[-0.04, -0.038]",[1. 1.],0.027187824249267578
2346,[0.94450387 0.94350485],[-0.05689433 -0.05502674],"[-0.0550267449637113, 0.05689433462355883]","[-0.046, -0.044]",[1. 1.],0.02776789665222168
2347,[0.94450387 0.94350485],[-0.05689555 -0.05502553],"[-0.05502552827574146, 0.056895551311528667]","[-0.046, -0.044]",[1. 1.],0.030777931213378906
2348,[0.94221364 0.94136398],[-0.05908707 -0.057264  ],"[-0.05726399970992111, 0.05908706948746594]","[-0.046, -0.043]",[1. 1.],0.02737259864807129
2349,[0.93974989 0.9392522 ],[-0.0612642  -0.05966917],"[-0.05966916537330268, 0.061264201906751095]","[-0.049, -0.042]",[1. 1.],0.02684760093688965
2350,[0.93974989 0.9392522 ],[-0.06126477 -0.0596686 ],"[-0.05966859609087422, 0.06126477118917955]","[-0.049, -0.042]",[1. 1.],0.026752710342407227
2351,[0.93715344 0.93695534],[-0.06361373 -0.06221895],"[-0.06221895128884185, 0.06361373027691432]","[-0.052, -0.046]",[1. 1.],0.028687477111816406
2352,[0.93715344 0.93695534],[-0.06361398 -0.0622187 ],"[-0.06221870099525075, 0.06361398057050542]","[-0.052, -0.046]",[1. 1.],0.028399944305419922
2353,[0.93465582 0.93450768],[-0.06608899 -0.06468475],"[-0.06468474975097868, 0.06608899204240296]","[-0.05, -0.049]",[1. 1.],0.026703596115112305
2354,[0.93465582 0.93450768],[-0.06608918 -0.06468457],"[-0.06468456663773582, 0.06608917515564582]","[-0.05, -0.049]",[1. 1.],0.0267331600189209
2355,[0.93215955 0.9320114 ],[-0.06860897 -0.0671504 ],"[-0.06715039813749413, 0.06860896687954082]","[-0.05, -0.05]",[1. 1.],0.02889084815979004
2356,[0.92935368 0.92920554],[-0.0714311  -0.06991212],"[-0.0699121181028682, 0.07143110455960434]","[-0.056, -0.056]",[1. 1.],0.028769493103027344
2357,[0.92935368 0.92920554],[-0.0714313  -0.06991192],"[-0.06991191909204834, 0.0714313035704242]","[-0.056, -0.056]",[1. 1.],0.02688145637512207
2358,[0.92655698 0.92640883],[-0.07142862 -0.0699089 ],"[-0.06990890304636717, 0.07142861512298763]","[-0.056, -0.056]",[1. 1.],0.02626776695251465
2359,[0.92655698 0.92640883],[-0.07142883 -0.06990869],"[-0.06990868794141926, 0.07142883022793554]","[-0.056, -0.056]",[1. 1.],0.029056549072265625
2360,[0.92356071 0.9234625 ],[-0.07140208 -0.06993163],"[-0.06993162999671908, 0.07140208051949297]","[-0.06, -0.059]",[1. 1.],0.026081562042236328
2361,[0.92356071 0.9234625 ],[-0.07140221 -0.0699315 ],"[-0.06993150143329249, 0.07140220908291955]","[-0.06, -0.059]",[1. 1.],0.02619767189025879
2362,[0.9205604  0.92046219],[-0.071399   -0.06992809],"[-0.06992809297958887, 0.07139899952895494]","[-0.06, -0.06]",[1. 1.],0.0272829532623291
2363,[0.9205604  0.92046219],[-0.07139914 -0.06992795],"[-0.06992794773958878, 0.07139914476895502]","[-0.06, -0.06]",[1. 1.],0.02959728240966797
2364,[0.91741389 0.91731568],[-0.07139563 -0.06992425],"[-0.0699242492802974, 0.0713956292365062]","[-0.063, -0.063]",[1. 1.],0.026291608810424805
2365,[0.91741389 0.91731568],[-0.07139576 -0.06992412],"[-0.06992411728523895, 0.07139576123156466]","[-0.063, -0.063]",[1. 1.],0.02689957618713379
2366,[0.91421838 0.91412017],[-0.07139205 -0.06992022],"[-0.06992021586009899, 0.07139204971021375]","[-0.064, -0.064]",[1. 1.],0.027430057525634766
2367,[0.91096546 0.91086725],[-0.07138813 -0.06991609],"[-0.06991608575537134, 0.07138813346351067]","[-0.065, -0.065]",[1. 1.],0.0303342342376709
2368,[0.91096546 0.91086725],[-0.07138826 -0.06991596],"[-0.06991595630400335, 0.07138826291487865]","[-0.065, -0.065]",[1. 1.],0.02638411521911621
2369,[0.90771548 0.90761727],[-0.07138418 -0.0699117 ],"[-0.0699117001896078, 0.07138418108540348]","[-0.065, -0.065]",[1. 1.],0.02661585807800293
2370,[0.90771548 0.90761727],[-0.07138431 -0.06991157],"[-0.06991156775960616, 0.07138431351540511]","[-0.065, -0.065]",[1. 1.],0.0269927978515625
2371,[0.90436642 0.90426821],[-0.07137996 -0.06990702],"[-0.0699070199556978, 0.07137995663441439]","[-0.067, -0.067]",[1. 1.],0.02891850471496582
2372,[0.90436642 0.90426821],[-0.0713801  -0.06990688],"[-0.0699068808226633, 0.07138009576744889]","[-0.067, -0.067]",[1. 1.],0.028360843658447266
2373,[0.90097541 0.9008772 ],[-0.07137551 -0.06990213],"[-0.06990212545723523, 0.07137551169702447]","[-0.068, -0.068]",[1. 1.],0.027385473251342773
2374,[0.90097541 0.9008772 ],[-0.0713757  -0.06990194],"[-0.06990193975333263, 0.07137569740092707]","[-0.068, -0.068]",[1. 1.],0.037856340408325195
2375,[0.89750031 0.89745246],[-0.07134694 -0.06992337],"[-0.06992337296385899, 0.07134694423040015]","[-0.069, -0.068]",[1. 1.],0.04184317588806152
2376,[0.89408517 0.89408755],[-0.07131796 -0.06994464],"[-0.0699446386975154, 0.07131795661264163]","[-0.068, -0.067]",[1. 1.],0.039374351501464844
2377,[0.89063559 0.89063796],[-0.07131265 -0.06993944],"[-0.06993944338493502, 0.07131264976102963]","[-0.069, -0.069]",[1. 1.],0.039764404296875
2378,[0.88722485 0.88717706],[-0.0713312  -0.06990783],"[-0.06990782648938516, 0.0713312045221907]","[-0.068, -0.069]",[1. 1.],0.043030500411987305
2379,[0.88722485 0.88717706],[-0.0713313  -0.06990774],"[-0.06990773505050614, 0.07133129596106973]","[-0.068, -0.069]",[1. 1.],0.038323402404785156
2380,[0.88377877 0.88373099],[-0.07132575 -0.06990212],"[-0.06990211738736651, 0.07132575138405822]","[-0.07, -0.07]",[1. 1.],0.0388951301574707
2381,[0.88041328 0.8803655 ],[-0.07132019 -0.06989646],"[-0.06989645816360385, 0.07132018517982283]","[-0.067, -0.067]",[1. 1.],0.0432126522064209
2382,[0.8768941  0.87684632],[-0.07131417 -0.06989039],"[-0.06989039054860359, 0.07131417212336753]","[-0.07, -0.07]",[1. 1.],0.036965370178222656
2383,[0.87349156 0.87344378],[-0.0713082  -0.06988435],"[-0.06988435379752236, 0.07130819555921658]","[-0.068, -0.068]",[1. 1.],0.0380091667175293
2384,[0.87349156 0.87344378],[-0.0713083  -0.06988425],"[-0.06988424588920529, 0.07130830346753365]","[-0.068, -0.068]",[1. 1.],0.04524087905883789
2385,[0.86997539 0.8699276 ],[-0.07130195 -0.06987784],"[-0.0698778361291064, 0.07130195463151902]","[-0.071, -0.071]",[1. 1.],0.039750099182128906
2386,[0.86652924 0.8665314 ],[-0.07127173 -0.06989758],"[-0.06989758427789658, 0.0712717338070751]","[-0.069, -0.068]",[1. 1.],0.03799271583557129
2387,[0.86297502 0.86297719],[-0.07126487 -0.06989086],"[-0.06989085684050923, 0.07126486511058004]","[-0.071, -0.071]",[1. 1.],0.04128837585449219
2388,[0.85949886 0.85950102],[-0.07125797 -0.06988411],"[-0.0698841058036069, 0.07125797295752301]","[-0.069, -0.069]",[1. 1.],0.038512229919433594
2389,[0.85949886 0.85950102],[-0.07125797 -0.06988411],"[-0.06988410982368318, 0.07125796893744674]","[-0.069, -0.069]",[1. 1.],0.037245988845825195
2390,[0.8559916  0.85599376],[-0.07125084 -0.06987713],"[-0.06987712717504456, 0.07125084001316932]","[-0.071, -0.071]",[1. 1.],0.041304588317871094
2391,[0.85263362 0.85263578],[-0.07124385 -0.06987028],"[-0.06987028003385552, 0.07124385014588606]","[-0.067, -0.067]",[1. 1.],0.03724932670593262
2392,[0.84911517 0.84911734],[-0.07123635 -0.06986294],"[-0.06986293618656488, 0.07123635363604354]","[-0.07, -0.07]",[1. 1.],0.03804516792297363
2393,[0.84568807 0.84569023],[-0.07122888 -0.06985562],"[-0.06985561700340638, 0.071228881092037]","[-0.069, -0.069]",[1. 1.],0.04348301887512207
2394,[0.84568807 0.84569023],[-0.07122888 -0.06985562],"[-0.06985562100280776, 0.07122887709263562]","[-0.069, -0.069]",[1. 1.],0.03706955909729004
2395,[0.84219534 0.8422474 ],[-0.07119491 -0.06987179],"[-0.06987179281417266, 0.07119491129568645]","[-0.07, -0.069]",[1. 1.],0.03725242614746094
2396,[0.83874531 0.83884737],[-0.0711607  -0.06988806],"[-0.06988806188896009, 0.07116069840536098]","[-0.069, -0.068]",[1. 1.],0.04370737075805664
2397,[0.83527345 0.83537551],[-0.07115244 -0.06988032],"[-0.06988032301847, 0.07115243735815893]","[-0.069, -0.069]",[1. 1.],0.03712105751037598
2398,[0.83527345 0.83537551],[-0.07115225 -0.06988051],"[-0.06988050987535263, 0.0711522505012763]","[-0.069, -0.069]",[1. 1.],0.036718130111694336
2399,[0.8317326 0.8319344],[-0.07109129 -0.06992007],"[-0.06992006605569462, 0.07109128979434831]","[-0.071, -0.069]",[1. 1.],0.04327583312988281
2400,[0.82825119 0.82860219],[-0.07100426 -0.06998329],"[-0.06998328960195102, 0.07100426139957616]","[-0.07, -0.067]",[1. 1.],0.03739118576049805
2401,[0.82449798 0.82529937],[-0.0707583  -0.07018951],"[-0.07018950699716928, 0.0707583036536567]","[-0.075, -0.066]",[1. 1.],0.03769278526306152
2402,[0.82086266 0.82186601],[-0.0706416  -0.07027847],"[-0.07027847344100042, 0.07064159865064694]","[-0.072, -0.068]",[1. 1.],0.043138980865478516
2403,[0.82086266 0.82186601],[-0.07063971 -0.07028036],"[-0.07028035935253876, 0.0706397127391086]","[-0.072, -0.068]",[1. 1.],0.03772592544555664
2404,[0.81737128 0.81837463],[-0.07062893 -0.07027334],"[-0.07027333566524435, 0.07062892990453754]","[-0.071, -0.071]",[1. 1.],0.037149667739868164
2405,[0.81396003 0.81496338],[-0.07061791 -0.07026663],"[-0.07026662581522325, 0.07061790901332612]","[-0.068, -0.068]",[1. 1.],0.04268240928649902
2406,[0.81037285 0.8113762 ],[-0.07060556 -0.07025998],"[-0.07025997664928563, 0.07060555804711666]","[-0.071, -0.071]",[1. 1.],0.05657768249511719
2407,[0.80689108 0.80789443],[-0.07059326 -0.07025348],"[-0.07025348294166456, 0.07059326203127814]","[-0.07, -0.07]",[1. 1.],0.05760383605957031
2408,[0.80325393 0.80430711],[-0.07055492 -0.07026948],"[-0.07026948416267194, 0.07055492406363269]","[-0.073, -0.072]",[1. 1.],0.04454636573791504
2409,[0.79980054 0.80090376],[-0.0705165  -0.07028623],"[-0.07028622821260866, 0.07051650220736108]","[-0.069, -0.068]",[1. 1.],0.04817652702331543
2410,[0.79627157 0.7973748 ],[-0.07050379 -0.07027885],"[-0.07027884716207597, 0.0705037872832201]","[-0.071, -0.071]",[1. 1.],0.04826807975769043
2411,[0.79282678 0.79397993],[-0.07046538 -0.07029496],"[-0.0702949622094619, 0.07046537725624256]","[-0.069, -0.068]",[1. 1.],0.04180622100830078
2412,[0.78932951 0.79048266],[-0.07045274 -0.070287  ],"[-0.07028699552708645, 0.07045274328349405]","[-0.07, -0.07]",[1. 1.],0.04045295715332031
2413,[0.78587701 0.78708019],[-0.07041362 -0.0703031 ],"[-0.07030310397141952, 0.07041362035609268]","[-0.069, -0.068]",[1. 1.],0.04524970054626465
2414,[0.78587701 0.78708019],[-0.07041136 -0.07030537],"[-0.07030536778098272, 0.07041135654652948]","[-0.069, -0.068]",[1. 1.],0.03781867027282715
2415,[0.782407   0.78361019],[-0.0703985  -0.07029711],"[-0.07029710671100274, 0.07039849994795642]","[-0.07, -0.07]",[1. 1.],0.03825879096984863
2416,[0.77894529 0.78014848],[-0.0703852 -0.070289 ],"[-0.07028899964807313, 0.07038520056046778]","[-0.069, -0.069]",[1. 1.],0.04325509071350098
2417,[0.7754965  0.77669969],[-0.07037195 -0.07028058],"[-0.07028058320641993, 0.07037195359765296]","[-0.069, -0.069]",[1. 1.],0.04024338722229004
2418,[0.77204208 0.77324526],[-0.07035865 -0.07027185],"[-0.07027184632472017, 0.0703586545644003]","[-0.069, -0.069]",[1. 1.],0.03801083564758301
2419,[0.77204208 0.77324526],[-0.07035618 -0.07027432],"[-0.07027431758438359, 0.07035618330473688]","[-0.069, -0.069]",[1. 1.],0.04130959510803223
2420,[0.76855992 0.7697631 ],[-0.07034256 -0.07026539],"[-0.07026538542429554, 0.07034256116482394]","[-0.07, -0.07]",[1. 1.],0.039095401763916016
2421,[0.76510823 0.76631142],[-0.07032883 -0.07025642],"[-0.07025642379948131, 0.07032882757685428]","[-0.069, -0.069]",[1. 1.],0.039792776107788086
2422,[0.76165498 0.76285817],[-0.0703146  -0.07024761],"[-0.0702476082807447, 0.07031460048785051]","[-0.069, -0.069]",[1. 1.],0.04515266418457031
2423,[0.75814155 0.75939493],[-0.07027409 -0.070262  ],"[-0.07026200285716515, 0.07027409305316186]","[-0.07, -0.069]",[1. 1.],0.040239572525024414
2424,[0.75461333 0.75586671],[-0.07025968 -0.07025218],"[-0.07025218055327384, 0.07025967673256514]","[-0.071, -0.071]",[1. 1.],0.036873579025268555
2425,[0.75461333 0.75586671],[-0.07025696 -0.0702549 ],"[-0.07025489708754999, 0.07025696019828899]","[-0.071, -0.071]",[1. 1.],0.04362797737121582
2426,[0.75111718 0.75237056],[-0.07024221 -0.07024528],"[-0.07024528478671394, 0.07024220713302223]","[-0.07, -0.07]",[1. 1.],0.041285037994384766
2427,[0.74771621 0.74896958],[-0.0702279  -0.07023556],"[-0.07023555973671808, 0.07022789846295313]","[-0.068, -0.068]",[1. 1.],0.03682374954223633
2428,[0.74416462 0.74551804],[-0.07016015 -0.07027326],"[-0.07027325959602598, 0.07016014503095738]","[-0.071, -0.069]",[1. 1.],0.0454559326171875
2429,[0.7406658  0.74216917],[-0.07006669 -0.07033441],"[-0.07033440615069997, 0.07006669118041395]","[-0.07, -0.067]",[1. 1.],0.03858351707458496
2430,[0.7406658  0.74216917],[-0.07006397 -0.07033713],"[-0.07033712819519568, 0.07006396913591824]","[-0.07, -0.067]",[1. 1.],0.03647565841674805
2431,[0.73708217 0.73868509],[-0.06999572 -0.07037443],"[-0.07037442825698387, 0.06999571999102483]","[-0.072, -0.07]",[1. 1.],0.04276680946350098
2432,[0.73362822 0.73543137],[-0.06987524 -0.07045997],"[-0.07045996746268716, 0.06987523640566858]","[-0.069, -0.065]",[1. 1.],0.041501522064208984
2433,[0.72997506 0.73202842],[-0.0697276  -0.07056854],"[-0.07056853923821468, 0.06972760289042962]","[-0.073, -0.068]",[1. 1.],0.039971113204956055
2434,[0.72649616 0.72859995],[-0.06968381 -0.07058341],"[-0.07058340683414134, 0.06968380833425113]","[-0.069, -0.068]",[1. 1.],0.04230904579162598
2435,[0.72649616 0.72859995],[-0.06967982 -0.07058739],"[-0.07058739198106943, 0.06967982318732303]","[-0.069, -0.068]",[1. 1.],0.03819727897644043
2436,[0.72304625 0.72515003],[-0.06966256 -0.07057792],"[-0.0705779207660586, 0.06966256059963336]","[-0.07, -0.07]",[1. 1.],0.03817605972290039
2437,[0.71963621 0.72173999],[-0.06964468 -0.07056905],"[-0.07056904510775866, 0.0696446808053085]","[-0.068, -0.068]",[1. 1.],0.044005632400512695
2438,[0.71613156 0.71823534],[-0.06962693 -0.07055896],"[-0.07055895640987805, 0.06962692934960119]","[-0.07, -0.07]",[1. 1.],0.03762483596801758
2439,[0.7126124  0.71471618],[-0.0696088  -0.07054878],"[-0.07054878271491996, 0.06960879823485644]","[-0.07, -0.07]",[1. 1.],0.039067983627319336
2440,[0.7126124  0.71471618],[-0.06960434 -0.07055324],"[-0.07055323604607193, 0.06960434490370447]","[-0.07, -0.07]",[1. 1.],0.04271817207336426
2441,[0.70919915 0.71130293],[-0.06958654 -0.07054326],"[-0.07054325501969848, 0.06958653862416204]","[-0.069, -0.069]",[1. 1.],0.03844141960144043
